id,type,file
CKV_AZURE_129,MariaDBGeoBackupEnabled,github/checkov/checkov/terraform/checks/resource/azure/MariaDBGeoBackupEnabled.py
CKV_AZURE_130,PostgreSQLEncryptionEnabled,github/checkov/checkov/arm/checks/resource/PostgreSQLEncryptionEnabled.py
CKV_AZURE_130,PostgreSQLEncryptionEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLEncryptionEnabled.py
CKV_AZURE_131,SecurityCenterContactEmails,github/checkov/checkov/terraform/checks/resource/azure/SecurityCenterContactEmails.py
CKV_AZURE_131,SecureStringParameterNoHardcodedValue,github/checkov/checkov/arm/checks/parameter/SecureStringParameterNoHardcodedValue.py
CKV_AZURE_131,SecureStringParameterNoHardcodedValue,github/checkov/checkov/bicep/checks/param/azure/SecureStringParameterNoHardcodedValue.py
CKV_AZURE_132,CosmosDBDisableAccessKeyWrite,github/checkov/checkov/arm/checks/resource/CosmosDBDisableAccessKeyWrite.py
CKV_AZURE_132,CosmosDBDisableAccessKeyWrite,github/checkov/checkov/terraform/checks/resource/azure/CosmosDBDisableAccessKeyWrite.py
CKV_AZURE_133,FrontDoorWAFACLCVE202144228,github/checkov/checkov/arm/checks/resource/FrontDoorWAFACLCVE202144228.py
CKV_AZURE_133,FrontDoorWAFACLCVE202144228,github/checkov/checkov/terraform/checks/resource/azure/FrontDoorWAFACLCVE202144228.py
CKV_AZURE_134,CognitiveServicesDisablesPublicNetwork,github/checkov/checkov/arm/checks/resource/CognitiveServicesDisablesPublicNetwork.py
CKV_AZURE_134,CognitiveServicesDisablesPublicNetwork,github/checkov/checkov/terraform/checks/resource/azure/CognitiveServicesDisablesPublicNetwork.py
CKV_AZURE_135,AppGatewayWAFACLCVE202144228,github/checkov/checkov/arm/checks/resource/AppGatewayWAFACLCVE202144228.py
CKV_AZURE_135,AppGatewayWAFACLCVE202144228,github/checkov/checkov/terraform/checks/resource/azure/AppGatewayWAFACLCVE202144228.py
CKV_AZURE_136,PostgreSQLFlexiServerGeoBackupEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLFlexiServerGeoBackupEnabled.py
CKV_AZURE_137,ACRAdminAccountDisabled,github/checkov/checkov/arm/checks/resource/ACRAdminAccountDisabled.py
CKV_AZURE_137,ACRAdminAccountDisabled,github/checkov/checkov/terraform/checks/resource/azure/ACRAdminAccountDisabled.py
CKV_AZURE_138,ACRAnonymousPullDisabled,github/checkov/checkov/arm/checks/resource/ACRAnonymousPullDisabled.py
CKV_AZURE_138,ACRAnonymousPullDisabled,github/checkov/checkov/terraform/checks/resource/azure/ACRAnonymousPullDisabled.py
CKV_AZURE_139,ACRPublicNetworkAccessDisabled,github/checkov/checkov/arm/checks/resource/ACRPublicNetworkAccessDisabled.py
CKV_AZURE_139,ACRPublicNetworkAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/ACRPublicNetworkAccessDisabled.py
CKV_AZURE_140,CosmosDBLocalAuthDisabled,github/checkov/checkov/arm/checks/resource/CosmosDBLocalAuthDisabled.py
CKV_AZURE_140,CosmosDBLocalAuthDisabled,github/checkov/checkov/terraform/checks/resource/azure/CosmosDBLocalAuthDisabled.py
CKV_AZURE_141,AKSLocalAdminDisabled,github/checkov/checkov/arm/checks/resource/AKSLocalAdminDisabled.py
CKV_AZURE_141,AKSLocalAdminDisabled,github/checkov/checkov/terraform/checks/resource/azure/AKSLocalAdminDisabled.py
CKV_AZURE_142,MLCCLADisabled,github/checkov/checkov/terraform/checks/resource/azure/MLCCLADisabled.py
CKV_AZURE_143,AKSNodePublicIpDisabled,github/checkov/checkov/terraform/checks/resource/azure/AKSNodePublicIpDisabled.py
CKV_AZURE_144,MLPublicAccess,github/checkov/checkov/terraform/checks/resource/azure/MLPublicAccess.py
CKV_AZURE_145,FunctionAppMinTLSVersion,github/checkov/checkov/arm/checks/resource/FunctionAppMinTLSVersion.py
CKV_AZURE_145,FunctionAppMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppMinTLSVersion.py
CKV_AZURE_146,PostgreSQLServerLogRetentionEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerLogRetentionEnabled.py
CKV_AZURE_147,PostgreSQLMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLMinTLSVersion.py
CKV_AZURE_148,RedisCacheMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/RedisCacheMinTLSVersion.py
CKV_AZURE_149,VMDisablePasswordAuthentication,github/checkov/checkov/arm/checks/resource/VMDisablePasswordAuthentication.py
CKV_AZURE_149,VMDisablePasswordAuthentication,github/checkov/checkov/terraform/checks/resource/azure/VMDisablePasswordAuthentication.py
CKV_AZURE_150,MLComputeClusterMinNodes,github/checkov/checkov/terraform/checks/resource/azure/MLComputeClusterMinNodes.py
CKV_AZURE_151,WinVMEncryptionAtHost,github/checkov/checkov/arm/checks/resource/WinVMEncryptionAtHost.py
CKV_AZURE_151,WinVMEncryptionAtHost,github/checkov/checkov/terraform/checks/resource/azure/WinVMEncryptionAtHost.py
CKV_AZURE_152,APIManagementCertsEnforced,github/checkov/checkov/terraform/checks/resource/azure/APIManagementCertsEnforced.py
CKV_AZURE_153,AppServiceSlotHTTPSOnly,github/checkov/checkov/arm/checks/resource/AppServiceSlotHTTPSOnly.py
CKV_AZURE_153,AppServiceSlotHTTPSOnly,github/checkov/checkov/terraform/checks/resource/azure/AppServiceSlotHTTPSOnly.py
CKV_AZURE_154,AppServiceSlotMinTLS,github/checkov/checkov/terraform/checks/resource/azure/AppServiceSlotMinTLS.py
CKV_AZURE_155,AppServiceSlotDebugDisabled,github/checkov/checkov/arm/checks/resource/AppServiceSlotDebugDisabled.py
CKV_AZURE_155,AppServiceSlotDebugDisabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceSlotDebugDisabled.py
CKV_AZURE_156,MSSQLServerAuditPolicyLogMonitor,github/checkov/checkov/terraform/checks/resource/azure/MSSQLServerAuditPolicyLogMonitor.py
CKV_AZURE_157,SynapseWorkspaceEnablesDataExfilProtection,github/checkov/checkov/arm/checks/resource/SynapseWorkspaceEnablesDataExfilProtection.py
CKV_AZURE_157,SynapseWorkspaceEnablesDataExfilProtection,github/checkov/checkov/terraform/checks/resource/azure/SynapseWorkspaceEnablesDataExfilProtection.py
CKV_AZURE_158,DatabricksWorkspaceIsNotPublic,github/checkov/checkov/arm/checks/resource/DatabricksWorkspaceIsNotPublic.py
CKV_AZURE_158,DatabricksWorkspaceIsNotPublic,github/checkov/checkov/terraform/checks/resource/azure/DatabricksWorkspaceIsNotPublic.py
CKV_AZURE_159,FunctionAppEnableLogging,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppEnableLogging.py
CKV_AZURE_160,NSGRuleHTTPAccessRestricted,github/checkov/checkov/arm/checks/resource/NSGRuleHTTPAccessRestricted.py
CKV_AZURE_160,NSGRuleHTTPAccessRestricted,github/checkov/checkov/terraform/checks/resource/azure/NSGRuleHTTPAccessRestricted.py
CKV_AZURE_161,SpringCloudAPIPortalHTTPSOnly,github/checkov/checkov/terraform/checks/resource/azure/SpringCloudAPIPortalHTTPSOnly.py
CKV_AZURE_162,SpringCloudAPIPortalPublicAccessIsDisabled,github/checkov/checkov/terraform/checks/resource/azure/SpringCloudAPIPortalPublicAccessIsDisabled.py
CKV_AZURE_163,ACRContainerScanEnabled,github/checkov/checkov/arm/checks/resource/ACRContainerScanEnabled.py
CKV_AZURE_163,ACRContainerScanEnabled,github/checkov/checkov/terraform/checks/resource/azure/ACRContainerScanEnabled.py
CKV_AZURE_164,ACRUseSignedImages,github/checkov/checkov/terraform/checks/resource/azure/ACRUseSignedImages.py
CKV_AZURE_165,ACRGeoreplicated,github/checkov/checkov/terraform/checks/resource/azure/ACRGeoreplicated.py
CKV_AZURE_166,ACREnableImageQuarantine,github/checkov/checkov/arm/checks/resource/ACREnableImageQuarantine.py
CKV_AZURE_166,ACREnableImageQuarantine,github/checkov/checkov/terraform/checks/resource/azure/ACREnableImageQuarantine.py
CKV_AZURE_167,ACREnableRetentionPolicy,github/checkov/checkov/terraform/checks/resource/azure/ACREnableRetentionPolicy.py
CKV_AZURE_168,AKSMaxPodsMinimum,github/checkov/checkov/arm/checks/resource/AKSMaxPodsMinimum.py
CKV_AZURE_168,AKSMaxPodsMinimum,github/checkov/checkov/terraform/checks/resource/azure/AKSMaxPodsMinimum.py
CKV_AZURE_169,AKSPoolTypeIsScaleSet,github/checkov/checkov/arm/checks/resource/AKSPoolTypeIsScaleSet.py
CKV_AZURE_169,AKSPoolTypeIsScaleSet,github/checkov/checkov/terraform/checks/resource/azure/AKSPoolTypeIsScaleSet.py
CKV_AZURE_170,AKSIsPaidSku,github/checkov/checkov/terraform/checks/resource/azure/AKSIsPaidSku.py
CKV_AZURE_171,AKSUpgradeChannel,github/checkov/checkov/arm/checks/resource/AKSUpgradeChannel.py
CKV_AZURE_171,AKSUpgradeChannel,github/checkov/checkov/terraform/checks/resource/azure/AKSUpgradeChannel.py
CKV_AZURE_172,AkSSecretStoreRotation,github/checkov/checkov/arm/checks/resource/AkSSecretStoreRotation.py
CKV_AZURE_172,AKSSecretStoreRotation,github/checkov/checkov/terraform/checks/resource/azure/AKSSecretStoreRotation.py
CKV_AZURE_173,APIManagementMinTLS12,github/checkov/checkov/arm/checks/resource/APIManagementMinTLS12.py
CKV_AZURE_173,APIManagementMinTLS12,github/checkov/checkov/terraform/checks/resource/azure/APIManagementMinTLS12.py
CKV_AZURE_174,APIManagementPublicAccess,github/checkov/checkov/arm/checks/resource/APIManagementPublicAccess.py
CKV_AZURE_174,APIManagementPublicAccess,github/checkov/checkov/terraform/checks/resource/azure/APIManagementPublicAccess.py
CKV_AZURE_175,PubsubSKUSLA,github/checkov/checkov/arm/checks/resource/PubsubSKUSLA.py
CKV_AZURE_175,PubsubSKUSLA,github/checkov/checkov/terraform/checks/resource/azure/PubsubSKUSLA.py
CKV_AZURE_176,PubsubSpecifyIdentity,github/checkov/checkov/arm/checks/resource/PubsubSpecifyIdentity.py
CKV_AZURE_176,PubsubSpecifyIdentity,github/checkov/checkov/terraform/checks/resource/azure/PubsubSpecifyIdentity.py
CKV_AZURE_177,WinVMAutomaticUpdates,github/checkov/checkov/arm/checks/resource/WinVMAutomaticUpdates.py
CKV_AZURE_177,WinVMAutomaticUpdates,github/checkov/checkov/terraform/checks/resource/azure/WinVMAutomaticUpdates.py
CKV_AZURE_178,LinuxVMUsesSSH,github/checkov/checkov/arm/checks/resource/LinuxVMUsesSSH.py
CKV_AZURE_178,LinuxVMUsesSSH,github/checkov/checkov/terraform/checks/resource/azure/LinuxVMUsesSSH.py
CKV_AZURE_179,VMAgentIsInstalled,github/checkov/checkov/terraform/checks/resource/azure/VMAgentIsInstalled.py
CKV_AZURE_180,DataExplorerSKUHasSLA,github/checkov/checkov/terraform/checks/resource/azure/DataExplorerSKUHasSLA.py
CKV_AZURE_181,DataExplorerServiceIdentity,github/checkov/checkov/terraform/checks/resource/azure/DataExplorerServiceIdentity.py
CKV_AZURE_182,VnetSingleDNSServer,github/checkov/checkov/arm/checks/resource/VnetSingleDNSServer.py
CKV_AZURE_182,VnetSingleDNSServer,github/checkov/checkov/terraform/checks/resource/azure/VnetSingleDNSServer.py
CKV_AZURE_183,VnetLocalDNS,github/checkov/checkov/arm/checks/resource/VnetLocalDNS.py
CKV_AZURE_183,VnetLocalDNS,github/checkov/checkov/terraform/checks/resource/azure/VnetLocalDNS.py
CKV_AZURE_184,AppConfigLocalAuth,github/checkov/checkov/terraform/checks/resource/azure/AppConfigLocalAuth.py
CKV_AZURE_185,AppConfigPublicAccess,github/checkov/checkov/terraform/checks/resource/azure/AppConfigPublicAccess.py
CKV_AZURE_186,AppConfigEncryption,github/checkov/checkov/terraform/checks/resource/azure/AppConfigEncryption.py
CKV_AZURE_187,AppConfigPurgeProtection,github/checkov/checkov/terraform/checks/resource/azure/AppConfigPurgeProtection.py
CKV_AZURE_188,AppConfigSku,github/checkov/checkov/terraform/checks/resource/azure/AppConfigSku.py
CKV_AZURE_189,KeyVaultDisablesPublicNetworkAccess,github/checkov/checkov/arm/checks/resource/KeyVaultDisablesPublicNetworkAccess.py
CKV_AZURE_189,KeyVaultDisablesPublicNetworkAccess,github/checkov/checkov/terraform/checks/resource/azure/KeyVaultDisablesPublicNetworkAccess.py
CKV_AZURE_190,StorageBlobRestrictPublicAccess,github/checkov/checkov/terraform/checks/resource/azure/StorageBlobRestrictPublicAccess.py
CKV_AZURE_191,EventgridTopicIdentityProviderEnabled,github/checkov/checkov/arm/checks/resource/EventgridTopicIdentityProviderEnabled.py
CKV_AZURE_191,EventgridTopicIdentityProviderEnabled,github/checkov/checkov/terraform/checks/resource/azure/EventgridTopicIdentityProviderEnabled.py
CKV_AZURE_192,EventgridTopicLocalAuthentication,github/checkov/checkov/arm/checks/resource/EventgridTopicLocalAuthentication.py
CKV_AZURE_192,EventgridTopicLocalAuthentication,github/checkov/checkov/terraform/checks/resource/azure/EventgridTopicLocalAuthentication.py
CKV_AZURE_193,EventgridTopicNetworkAccess,github/checkov/checkov/arm/checks/resource/EventgridTopicNetworkAccess.py
CKV_AZURE_193,EventgridTopicNetworkAccess,github/checkov/checkov/terraform/checks/resource/azure/EventgridTopicNetworkAccess.py
CKV_AZURE_194,EventgridDomainIdentityProviderEnabled,github/checkov/checkov/terraform/checks/resource/azure/EventgridDomainIdentityProviderEnabled.py
CKV_AZURE_195,EventgridDomainLocalAuthentication,github/checkov/checkov/terraform/checks/resource/azure/EventgridDomainLocalAuthentication.py
CKV_AZURE_196,SignalRSKUSLA,github/checkov/checkov/terraform/checks/resource/azure/SignalRSKUSLA.py
CKV_AZURE_197,CDNDisableHttpEndpoints,github/checkov/checkov/terraform/checks/resource/azure/CDNDisableHttpEndpoints.py
CKV_AZURE_198,CDNEnableHttpsEndpoints,github/checkov/checkov/terraform/checks/resource/azure/CDNEnableHttpsEndpoints.py
CKV_AZURE_199,AzureServicebusDoubleEncryptionEnabled,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusDoubleEncryptionEnabled.py
CKV_AZURE_200,CDNTLSProtocol12,github/checkov/checkov/terraform/checks/resource/azure/CDNTLSProtocol12.py
CKV_AZURE_201,AzureServicebusHasCMK,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusHasCMK.py
CKV_AZURE_202,AzureServicebusIdentityProviderEnabled,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusIdentityProviderEnabled.py
CKV_AZURE_203,AzureServicebusLocalAuthDisabled,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusLocalAuthDisabled.py
CKV_AZURE_204,AzureServicebusPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusPublicAccessDisabled.py
CKV_AZURE_205,AzureServicebusMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/AzureServicebusMinTLSVersion.py
CKV_AZURE_206,StorageAccountsUseReplication,github/checkov/checkov/arm/checks/resource/StorageAccountsUseReplication.py
CKV_AZURE_206,StorageAccountsUseReplication,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountsUseReplication.py
CKV_AZURE_207,AzureSearchManagedIdentity,github/checkov/checkov/terraform/checks/resource/azure/AzureSearchManagedIdentity.py
CKV_AZURE_208,AzureSearchSLAIndex,github/checkov/checkov/arm/checks/resource/AzureSearchSLAIndex.py
CKV_AZURE_208,AzureSearchSLAIndex,github/checkov/checkov/terraform/checks/resource/azure/AzureSearchSLAIndex.py
CKV_AZURE_209,AzureSearchSLAQueryUpdates,github/checkov/checkov/arm/checks/resource/AzureSearchSLAQueryUpdates.py
CKV_AZURE_209,AzureSearchSLAQueryUpdates,github/checkov/checkov/terraform/checks/resource/azure/AzureSearchSLAQueryUpdates.py
CKV_AZURE_210,AzureSearchAllowedIPsNotGlobal,github/checkov/checkov/terraform/checks/resource/azure/AzureSearchAllowedIPsNotGlobal.py
CKV_AZURE_211,AppServiceSkuMinimum,github/checkov/checkov/terraform/checks/resource/azure/AppServiceSkuMinimum.py
CKV_AZURE_212,AppServiceInstanceMinimum,github/checkov/checkov/arm/checks/resource/AppServiceInstanceMinimum.py
CKV_AZURE_212,AppServiceInstanceMinimum,github/checkov/checkov/terraform/checks/resource/azure/AppServiceInstanceMinimum.py
CKV_AZURE_213,AppServiceSetHealthCheck,github/checkov/checkov/arm/checks/resource/AppServiceSetHealthCheck.py
CKV_AZURE_213,AppServiceSetHealthCheck,github/checkov/checkov/terraform/checks/resource/azure/AppServiceSetHealthCheck.py
CKV_AZURE_214,AppServiceAlwaysOn,github/checkov/checkov/terraform/checks/resource/azure/AppServiceAlwaysOn.py
CKV_AZURE_215,APIManagementBackendHTTPS,github/checkov/checkov/terraform/checks/resource/azure/APIManagementBackendHTTPS.py
CKV_AZURE_216,AzureFirewallDenyThreatIntelMode,github/checkov/checkov/arm/checks/resource/AzureFirewallDenyThreatIntelMode.py
CKV_AZURE_216,AzureFirewallDenyThreatIntelMode,github/checkov/checkov/terraform/checks/resource/azure/AzureFirewallDenyThreatIntelMode.py
CKV_AZURE_217,AppGWUsesHttps,github/checkov/checkov/terraform/checks/resource/azure/AppGWUsesHttps.py
CKV_AZURE_218,AppGWDefinesSecureProtocols,github/checkov/checkov/arm/checks/resource/AppGWDefinesSecureProtocols.py
CKV_AZURE_218,AppGWDefinesSecureProtocols,github/checkov/checkov/terraform/checks/resource/azure/AppGWDefinesSecureProtocols.py
CKV_AZURE_219,AzureFirewallDefinesPolicy,github/checkov/checkov/terraform/checks/resource/azure/AzureFirewallDefinesPolicy.py
CKV_AZURE_220,AzureFirewallPolicyIDPSDeny,github/checkov/checkov/terraform/checks/resource/azure/AzureFirewallPolicyIDPSDeny.py
CKV_AZURE_221,FunctionAppPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppPublicAccessDisabled.py
CKV_AZURE_222,AppServicePublicAccessDisabled,github/checkov/checkov/arm/checks/resource/AppServicePublicAccessDisabled.py
CKV_AZURE_222,AppServicePublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/AppServicePublicAccessDisabled.py
CKV_AZURE_223,EventHubNamespaceMinTLS12,github/checkov/checkov/arm/checks/resource/EventHubNamespaceMinTLS12.py
CKV_AZURE_223,EventHubNamespaceMinTLS12,github/checkov/checkov/terraform/checks/resource/azure/EventHubNamespaceMinTLS12.py
CKV_AZURE_224,SQLDatabaseLedgerEnabled,github/checkov/checkov/terraform/checks/resource/azure/SQLDatabaseLedgerEnabled.py
CKV_AZURE_225,AppServicePlanZoneRedundant,github/checkov/checkov/arm/checks/resource/AppServicePlanZoneRedundant.py
CKV_AZURE_225,AppServicePlanZoneRedundant,github/checkov/checkov/terraform/checks/resource/azure/AppServicePlanZoneRedundant.py
CKV_AZURE_226,AKSEphemeralOSDisks,github/checkov/checkov/arm/checks/resource/AKSEphemeralOSDisks.py
CKV_AZURE_226,AKSEphemeralOSDisks,github/checkov/checkov/terraform/checks/resource/azure/AKSEphemeralOSDisks.py
CKV_AZURE_227,AKSEncryptionAtHostEnabled,github/checkov/checkov/arm/checks/resource/AKSEncryptionAtHostEnabled.py
CKV_AZURE_227,AKSEncryptionAtHostEnabled,github/checkov/checkov/terraform/checks/resource/azure/AKSEncryptionAtHostEnabled.py
CKV_AZURE_228,EventHubNamespaceZoneRedundant,github/checkov/checkov/terraform/checks/resource/azure/EventHubNamespaceZoneRedundant.py
CKV_AZURE_229,SQLDatabaseZoneRedundant,github/checkov/checkov/arm/checks/resource/SQLDatabaseZoneRedundant.py
CKV_AZURE_229,SQLDatabaseZoneRedundant,github/checkov/checkov/terraform/checks/resource/azure/SQLDatabaseZoneRedundant.py
CKV_AZURE_230,RedisCacheStandardReplicationEnabled,github/checkov/checkov/terraform/checks/resource/azure/RedisCacheStandardReplicationEnabled.py
CKV_AZURE_231,AppServiceEnvironmentZoneRedundant,github/checkov/checkov/terraform/checks/resource/azure/AppServiceEnvironmentZoneRedundant.py
CKV_AZURE_232,AKSOnlyCriticalPodsOnSystemNodes,github/checkov/checkov/terraform/checks/resource/azure/AKSOnlyCriticalPodsOnSystemNodes.py
CKV_AZURE_233,ACREnableZoneRedundancy,github/checkov/checkov/arm/checks/resource/ACREnableZoneRedundancy.py
CKV_AZURE_233,ACREnableZoneRedundancy,github/checkov/checkov/terraform/checks/resource/azure/ACREnableZoneRedundancy.py
CKV_AZURE_234,AzureDefenderDisabledForResManager,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderDisabledForResManager.py
CKV_AZURE_235,AzureContainerInstanceEnvVarSecureValueType,github/checkov/checkov/terraform/checks/resource/azure/AzureContainerInstanceEnvVarSecureValueType.py
CKV_AZURE_236,CognitiveServicesEnableLocalAuth,github/checkov/checkov/arm/checks/resource/CognitiveServicesEnableLocalAuth.py
CKV_AZURE_236,CognitiveServicesEnableLocalAuth,github/checkov/checkov/terraform/checks/resource/azure/CognitiveServicesEnableLocalAuth.py
CKV_AZURE_237,ACRDedicatedDataEndpointEnabled,github/checkov/checkov/terraform/checks/resource/azure/ACRDedicatedDataEndpointEnabled.py
CKV_AZURE_238,CognitiveServicesConfigureIdentity,github/checkov/checkov/arm/checks/resource/CognitiveServicesConfigureIdentity.py
CKV_AZURE_238,CognitiveServicesConfigureIdentity,github/checkov/checkov/terraform/checks/resource/azure/CognitiveServicesConfigureIdentity.py
CKV_AZURE_239,SynapseWorkspaceAdministratorLoginPasswordHidden,github/checkov/checkov/arm/checks/resource/SynapseWorkspaceAdministratorLoginPasswordHidden.py
CKV_AZURE_239,SynapseWorkspaceAdministratorLoginPasswordHidden,github/checkov/checkov/terraform/checks/resource/azure/SynapseWorkspaceAdministratorLoginPasswordHidden.py
CKV_AZURE_240,SynapseWorkspaceCMKEncryption,github/checkov/checkov/arm/checks/resource/SynapseWorkspaceCMKEncryption.py
CKV_AZURE_240,SynapseWorkspaceCMKEncryption,github/checkov/checkov/terraform/checks/resource/azure/SynapseWorkspaceCMKEncryption.py
CKV_AZURE_241,SynapseSQLPoolDataEncryption,github/checkov/checkov/terraform/checks/resource/azure/SynapseSQLPoolDataEncryption.py
CKV_AZURE_242,AzureSparkPoolIsolatedComputeEnabled,github/checkov/checkov/arm/checks/resource/AzureSparkPoolIsolatedComputeEnabled.py
CKV_AZURE_242,AzureSparkPoolIsolatedComputeEnabled,github/checkov/checkov/terraform/checks/resource/azure/AzureSparkPoolIsolatedComputeEnabled.py
CKV_AZURE_243,AzureMLWorkspacePrivateEndpoint,github/checkov/checkov/arm/checks/resource/AzureMLWorkspacePrivateEndpoint.py
CKV2_AZURE_1,StorageCriticalDataEncryptedCMK,github/checkov/checkov/terraform/checks/graph_checks/azure/StorageCriticalDataEncryptedCMK.yaml
CKV2_AZURE_2,VAisEnabledInStorageAccount,github/checkov/checkov/terraform/checks/graph_checks/azure/VAisEnabledInStorageAccount.yaml
CKV2_AZURE_3,VAsetPeriodicScansOnSQL,github/checkov/checkov/terraform/checks/graph_checks/azure/VAsetPeriodicScansOnSQL.yaml
CKV2_AZURE_4,VAconfiguredToSendReports,github/checkov/checkov/terraform/checks/graph_checks/azure/VAconfiguredToSendReports.yaml
CKV2_AZURE_5,VAconfiguredToSendReportsToAdmins,github/checkov/checkov/terraform/checks/graph_checks/azure/VAconfiguredToSendReportsToAdmins.yaml
CKV2_AZURE_6,AccessToPostgreSQLFromAzureServicesIsDisabled,github/checkov/checkov/terraform/checks/graph_checks/azure/AccessToPostgreSQLFromAzureServicesIsDisabled.yaml
CKV2_AZURE_7,AzureActiveDirectoryAdminIsConfigured,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureActiveDirectoryAdminIsConfigured.yaml
CKV2_AZURE_8,StorageContainerActivityLogsNotPublic,github/checkov/checkov/terraform/checks/graph_checks/azure/StorageContainerActivityLogsNotPublic.yaml
CKV2_AZURE_9,VirtualMachinesUtilizingManagedDisks,github/checkov/checkov/terraform/checks/graph_checks/azure/VirtualMachinesUtilizingManagedDisks.yaml
CKV2_AZURE_10,AzureAntimalwareIsConfiguredWithAutoUpdatesForVMs,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureAntimalwareIsConfiguredWithAutoUpdatesForVMs.yaml
CKV2_AZURE_11,DataExplorerEncryptionUsesCustomKey,github/checkov/checkov/terraform/checks/graph_checks/azure/DataExplorerEncryptionUsesCustomKey.yaml
CKV2_AZURE_12,VMHasBackUpMachine,github/checkov/checkov/terraform/checks/graph_checks/azure/VMHasBackUpMachine.yaml
CKV2_AZURE_13,AzureMSSQLServerHasSecurityAlertPolicy,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureMSSQLServerHasSecurityAlertPolicy.yaml
CKV2_AZURE_14,AzureUnattachedDisksAreEncrypted,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureUnattachedDisksAreEncrypted.yaml
CKV2_AZURE_15,AzureDataFactoriesEncryptedWithCustomerManagedKey,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureDataFactoriesEncryptedWithCustomerManagedKey.yaml
CKV2_AZURE_16,MSQLenablesCustomerManagedKey,github/checkov/checkov/terraform/checks/graph_checks/azure/MSQLenablesCustomerManagedKey.yaml
CKV2_AZURE_17,PGSQLenablesCustomerManagedKey,github/checkov/checkov/terraform/checks/graph_checks/azure/PGSQLenablesCustomerManagedKey.yaml
CKV2_AZURE_19,AzureSynapseWorkspacesHaveNoIPFirewallRulesAttached,github/checkov/checkov/arm/checks/resource/AzureSynapseWorkspacesHaveNoIPFirewallRulesAttached.py
CKV2_AZURE_19,AzureSynapseWorkspacesHaveNoIPFirewallRulesAttached,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureSynapseWorkspacesHaveNoIPFirewallRulesAttached.yaml
CKV2_AZURE_20,StorageLoggingIsEnabledForTableService,github/checkov/checkov/terraform/checks/graph_checks/azure/StorageLoggingIsEnabledForTableService.yaml
CKV2_AZURE_21,StorageLoggingIsEnabledForBlobService,github/checkov/checkov/terraform/checks/graph_checks/azure/StorageLoggingIsEnabledForBlobService.yaml
CKV2_AZURE_22,CognitiveServicesCustomerManagedKey,github/checkov/checkov/terraform/checks/graph_checks/azure/CognitiveServicesCustomerManagedKey.yaml
CKV2_AZURE_23,AzureSpringCloudConfigWithVnet,github/checkov/checkov/arm/checks/graph_checks/AzureSpringCloudConfigWithVnet.yaml
CKV2_AZURE_23,AzureSpringCloudConfigWithVnet,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureSpringCloudConfigWithVnet.yaml
CKV2_AZURE_24,AzureAutomationAccNotOverlyPermissiveNetAccess,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureAutomationAccNotOverlyPermissiveNetAccess.yaml
CKV2_AZURE_25,AzureSqlDbEnableTransparentDataEncryption,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureSqlDbEnableTransparentDataEncryption.yaml
CKV2_AZURE_26,AzurePostgreSQLFlexServerNotOverlyPermissive,github/checkov/checkov/terraform/checks/graph_checks/azure/AzurePostgreSQLFlexServerNotOverlyPermissive.yaml
CKV2_AZURE_27,SQLServerUsesADAuth,github/checkov/checkov/arm/checks/resource/SQLServerUsesADAuth.py
CKV2_AZURE_27,AzureConfigMSSQLwithAD,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureConfigMSSQLwithAD.yaml
CKV2_AZURE_28,AzureContainerInstanceconfigManagedIdentity,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureContainerInstanceconfigManagedIdentity.yaml
CKV2_AZURE_29,AzureAKSclusterAzureCNIEnabled,github/checkov/checkov/terraform/checks/graph_checks/azure/AzureAKSclusterAzureCNIEnabled.yaml
